Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
BENTON SQUARE,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.006,0.008,0.01,0.011,0.013,0.015,0.017,0.019,0.021,0.022,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.04,0.042,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BENWELL,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.008,0.009,0.01,0.011,0.012,0.014,0.015,0.016,0.018,0.019,0.02,0.022,0.023,0.024,0.026,0.027,0.028,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BILLINGHAM MARSH HOUSE,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.009,0.01,0.013,0.016,0.02,0.024,0.028,0.032,0.036,0.04,0.045,0.049,0.053,0.057,0.062,0.066,0.071,0.075,0.08,0.084,0.089,0.094,0.099,0.103,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BILLY MILL,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.02,0.021,0.022,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BIRTLEY GROVE 66/11KV,0,0,0,0.001,0.001,0.001,0.001,0.002,0.004,0.007,0.011,0.017,0.023,0.03,0.037,0.043,0.05,0.057,0.065,0.072,0.079,0.086,0.094,0.101,0.109,0.116,0.124,0.132,0.14,0.148,0.156,0.164,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BIRTLEY GROVE 66/20KV,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.009,0.011,0.014,0.017,0.019,0.022,0.025,0.027,0.03,0.033,0.036,0.039,0.042,0.044,0.047,0.05,0.053,0.056,0.059,0.062,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BLAYDON BURN,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.007,0.009,0.011,0.013,0.015,0.017,0.02,0.022,0.024,0.026,0.028,0.031,0.033,0.035,0.038,0.04,0.042,0.045,0.047,0.05,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BLUCHER 33/11KV,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.011,0.012,0.014,0.015,0.016,0.017,0.019,0.02,0.021,0.023,0.024,0.025,0.027,0.028,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BOLDON DOWNHILL,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.021,0.022,0.023,0.024,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BOROUGHBRIDGE/ROECLIFFE INDUSTRIAL,0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,0.007,0.012,0.018,0.025,0.032,0.04,0.047,0.055,0.063,0.07,0.078,0.086,0.094,0.102,0.11,0.118,0.127,0.135,0.144,0.152,0.161,0.169,0.178,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BOWESFIELD 33/11KV,0,0,0,0,0,0,0.001,0.001,0.001,0.003,0.004,0.006,0.009,0.011,0.014,0.016,0.019,0.021,0.024,0.027,0.029,0.032,0.035,0.038,0.04,0.043,0.046,0.049,0.052,0.055,0.058,0.061,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BOWESFIELD 66/11KV,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.006,0.008,0.01,0.012,0.014,0.016,0.018,0.02,0.022,0.024,0.026,0.028,0.03,0.032,0.034,0.036,0.038,0.041,0.043,0.045,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BRANCEPETH,12.32,12.32,12.321,12.322,12.323,12.323,12.325,12.328,12.334,12.345,12.36,12.38,12.402,12.427,12.451,12.476,12.502,12.527,12.553,12.578,12.605,12.631,12.658,12.685,12.712,12.739,12.767,12.795,12.824,12.852,12.881,12.91,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BREAMISH STREET,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.011,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
BRENDA TRADING,0.029,0.029,0.029,0.029,0.029,0.029,0.03,0.03,0.031,0.033,0.036,0.04,0.044,0.049,0.054,0.058,0.063,0.068,0.073,0.078,0.083,0.088,0.093,0.098,0.103,0.108,0.113,0.119,0.124,0.13,0.135,0.141,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CAMPLESHON ROAD,0.025,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.029,0.031,0.034,0.039,0.044,0.049,0.055,0.06,0.066,0.072,0.077,0.083,0.089,0.095,0.101,0.107,0.113,0.119,0.125,0.131,0.137,0.144,0.15,0.157,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CARLEY HILL,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.007,0.008,0.01,0.011,0.013,0.015,0.016,0.018,0.02,0.021,0.023,0.025,0.026,0.028,0.03,0.032,0.033,0.035,0.037,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CARLIN HOW T3 T4,1.174,1.174,1.174,1.175,1.175,1.175,1.176,1.177,1.179,1.183,1.189,1.197,1.205,1.214,1.223,1.233,1.242,1.252,1.261,1.271,1.281,1.291,1.301,1.311,1.321,1.331,1.342,1.352,1.363,1.373,1.384,1.395,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CARR HILL,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.008,0.011,0.014,0.017,0.021,0.024,0.027,0.031,0.034,0.038,0.041,0.045,0.048,0.052,0.055,0.059,0.063,0.067,0.07,0.074,0.078,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CATTERICK CAMP,0.122,0.125,0.128,0.13,0.133,0.135,0.141,0.152,0.173,0.21,0.264,0.335,0.413,0.498,0.585,0.672,0.76,0.85,0.94,1.031,1.122,1.215,1.309,1.403,1.499,1.595,1.693,1.791,1.891,1.991,2.093,2.195,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CLOSE,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.009,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CONEYTHORPE,0.026,0.027,0.027,0.028,0.028,0.029,0.03,0.032,0.036,0.044,0.055,0.069,0.085,0.102,0.12,0.137,0.155,0.173,0.191,0.21,0.228,0.247,0.266,0.285,0.304,0.324,0.344,0.364,0.384,0.404,0.425,0.445,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CONSETT,19.554,19.554,19.555,19.556,19.557,19.558,19.559,19.563,19.57,19.582,19.599,19.622,19.647,19.675,19.703,19.731,19.76,19.789,19.818,19.847,19.877,19.907,19.937,19.967,19.998,20.03,20.061,20.093,20.125,20.157,20.19,20.223,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CORPORATION STREET,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.008,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
COWTON,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.022,0.024,0.026,0.029,0.033,0.037,0.041,0.045,0.049,0.053,0.057,0.061,0.066,0.07,0.074,0.079,0.083,0.088,0.092,0.097,0.101,0.106,0.11,0.115,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CRAMLINGTON T1 T3,0,0.001,0.001,0.002,0.003,0.003,0.005,0.008,0.014,0.023,0.038,0.057,0.077,0.1,0.123,0.146,0.17,0.194,0.218,0.242,0.266,0.291,0.316,0.341,0.367,0.392,0.418,0.445,0.471,0.498,0.525,0.552,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
CRAMLINGTON T2 T4,0,0.001,0.001,0.002,0.003,0.003,0.005,0.008,0.013,0.023,0.037,0.056,0.076,0.099,0.122,0.145,0.168,0.191,0.215,0.239,0.263,0.288,0.312,0.337,0.362,0.388,0.413,0.439,0.465,0.492,0.518,0.545,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLEY,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.025,0.028,0.032,0.038,0.044,0.051,0.058,0.065,0.072,0.079,0.086,0.094,0.101,0.109,0.116,0.124,0.131,0.139,0.147,0.155,0.163,0.171,0.179,0.188,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLINGTON 132/6KV,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.009,0.011,0.013,0.016,0.019,0.022,0.025,0.028,0.031,0.035,0.038,0.041,0.044,0.048,0.051,0.055,0.058,0.062,0.065,0.069,0.072,0.076,0.079,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLINGTON 33/11KV,0.035,0.035,0.035,0.035,0.036,0.036,0.036,0.037,0.038,0.04,0.044,0.048,0.053,0.058,0.064,0.069,0.075,0.08,0.086,0.091,0.097,0.103,0.109,0.115,0.12,0.126,0.133,0.139,0.145,0.151,0.157,0.164,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLINGTON CENTRAL 33/11KV,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.006,0.008,0.01,0.012,0.015,0.017,0.02,0.022,0.025,0.027,0.03,0.032,0.035,0.037,0.04,0.042,0.045,0.048,0.051,0.053,0.056,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLINGTON EAST,0.123,0.123,0.123,0.123,0.123,0.124,0.124,0.124,0.125,0.127,0.129,0.132,0.136,0.14,0.144,0.148,0.152,0.156,0.16,0.164,0.168,0.172,0.176,0.18,0.185,0.189,0.193,0.198,0.202,0.207,0.211,0.216,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DARLINGTON WEST,0.06,0.06,0.06,0.06,0.06,0.061,0.061,0.062,0.064,0.067,0.071,0.077,0.084,0.091,0.098,0.106,0.113,0.12,0.128,0.135,0.143,0.151,0.159,0.167,0.175,0.183,0.191,0.199,0.207,0.216,0.224,0.233,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DENWICK,0.043,0.045,0.047,0.049,0.051,0.053,0.058,0.067,0.084,0.114,0.158,0.216,0.279,0.349,0.419,0.49,0.562,0.634,0.708,0.782,0.856,0.932,1.008,1.085,1.163,1.241,1.321,1.401,1.482,1.563,1.646,1.729,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DUNSTON 66/11KV,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.011,0.012,0.014,0.015,0.016,0.017,0.019,0.02,0.021,0.023,0.024,0.025,0.027,0.028,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DUNSTON 66/20KV,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.004,0.006,0.008,0.01,0.013,0.015,0.018,0.02,0.023,0.025,0.028,0.03,0.033,0.036,0.038,0.041,0.044,0.046,0.049,0.052,0.055,0.058,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
DURHAM EAST,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.009,0.013,0.018,0.024,0.029,0.034,0.04,0.045,0.051,0.057,0.063,0.068,0.074,0.08,0.086,0.092,0.098,0.104,0.111,0.117,0.123,0.13,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
EASTFIELD,0.222,0.223,0.224,0.224,0.225,0.226,0.227,0.231,0.237,0.247,0.262,0.282,0.305,0.329,0.353,0.378,0.403,0.428,0.454,0.48,0.506,0.532,0.558,0.585,0.612,0.64,0.667,0.695,0.723,0.752,0.78,0.809,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
EASTGATE CEMENT,0.061,0.061,0.062,0.062,0.062,0.062,0.062,0.063,0.064,0.065,0.068,0.071,0.075,0.079,0.083,0.087,0.092,0.096,0.1,0.104,0.109,0.113,0.118,0.122,0.127,0.131,0.136,0.141,0.145,0.15,0.155,0.16,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
EDUCATIONAL PRECINCT,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.009,0.01,0.011,0.011,0.012,0.013,0.013,0.014,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
ELVINGTON,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.085,0.086,0.087,0.089,0.092,0.094,0.098,0.101,0.104,0.107,0.111,0.114,0.117,0.121,0.124,0.128,0.131,0.135,0.138,0.142,0.146,0.149,0.153,0.157,0.161,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FARADAY STREET,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.013,0.014,0.015,0.017,0.018,0.019,0.02,0.022,0.023,0.024,0.026,0.027,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FAWDON T1 & SEATON BURN T1,0.069,0.07,0.07,0.071,0.071,0.072,0.073,0.075,0.079,0.086,0.096,0.11,0.125,0.141,0.157,0.174,0.191,0.207,0.225,0.242,0.259,0.277,0.295,0.313,0.331,0.349,0.368,0.386,0.405,0.424,0.444,0.463,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FISHBURN,23.157,23.157,23.158,23.158,23.159,23.16,23.161,23.164,23.169,23.177,23.19,23.207,23.226,23.246,23.267,23.288,23.309,23.33,23.352,23.373,23.395,23.417,23.44,23.462,23.485,23.508,23.532,23.555,23.579,23.603,23.627,23.651,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FLATWORTH CENTRAL,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.011,0.012,0.012,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FOSS ISLANDS,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.008,0.009,0.011,0.014,0.019,0.023,0.028,0.034,0.039,0.044,0.049,0.055,0.06,0.066,0.071,0.077,0.083,0.088,0.094,0.1,0.106,0.112,0.118,0.124,0.13,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FOSSWAY 33/11KV,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.006,0.007,0.008,0.01,0.011,0.013,0.014,0.015,0.017,0.018,0.02,0.021,0.023,0.024,0.026,0.027,0.029,0.03,0.032,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FOURSTONES 20KV,34.706,34.708,34.709,34.711,34.712,34.713,34.717,34.723,34.735,34.756,34.787,34.827,34.871,34.92,34.969,35.019,35.069,35.119,35.171,35.222,35.274,35.327,35.38,35.434,35.488,35.543,35.599,35.655,35.711,35.768,35.826,35.884,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
FYLANDS BRIDGE,0.101,0.101,0.102,0.102,0.103,0.103,0.105,0.107,0.112,0.121,0.133,0.149,0.167,0.187,0.207,0.227,0.247,0.268,0.288,0.309,0.33,0.352,0.373,0.395,0.417,0.439,0.461,0.484,0.507,0.53,0.553,0.577,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GALE LANE,5,5,5,5.001,5.001,5.001,5.001,5.002,5.003,5.005,5.008,5.012,5.017,5.022,5.027,5.032,5.037,5.042,5.048,5.053,5.058,5.064,5.069,5.074,5.08,5.086,5.091,5.097,5.103,5.109,5.114,5.12,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GARWOOD STREET,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.006,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.019,0.02,0.021,0.022,0.023,0.024,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GATESHEAD CENTRAL,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GATESHEAD EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GOSFORTH 33/11KV,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.009,0.01,0.01,0.011,0.011,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GRANGETOWN,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.023,0.025,0.027,0.031,0.036,0.042,0.048,0.055,0.061,0.067,0.074,0.081,0.087,0.094,0.101,0.108,0.114,0.121,0.128,0.136,0.143,0.15,0.157,0.165,0.172,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GREATHAM,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.009,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GUISBOROUGH T1 T2,0.501,0.501,0.502,0.503,0.503,0.504,0.505,0.508,0.513,0.522,0.535,0.552,0.571,0.591,0.612,0.633,0.654,0.676,0.698,0.72,0.742,0.764,0.787,0.809,0.832,0.856,0.879,0.903,0.927,0.951,0.975,1,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARLOW GREEN,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.007,0.009,0.012,0.015,0.018,0.02,0.023,0.026,0.029,0.032,0.035,0.038,0.041,0.044,0.047,0.05,0.053,0.057,0.06,0.063,0.066,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARMIRE BRIDGE,0.155,0.155,0.156,0.156,0.157,0.157,0.158,0.16,0.164,0.171,0.18,0.193,0.207,0.222,0.238,0.254,0.269,0.285,0.301,0.318,0.334,0.351,0.368,0.385,0.402,0.419,0.436,0.454,0.472,0.49,0.508,0.526,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARRATON,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.01,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.024,0.025,0.026,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARROGATE 132/11KV,0.056,0.057,0.058,0.06,0.061,0.063,0.066,0.072,0.084,0.104,0.135,0.174,0.218,0.265,0.314,0.362,0.412,0.461,0.512,0.562,0.614,0.665,0.718,0.77,0.824,0.878,0.932,0.987,1.042,1.098,1.155,1.212,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARROGATE WEST,0.057,0.057,0.058,0.058,0.058,0.059,0.06,0.061,0.064,0.069,0.076,0.086,0.097,0.109,0.12,0.132,0.144,0.157,0.169,0.181,0.194,0.207,0.22,0.233,0.246,0.259,0.272,0.286,0.299,0.313,0.327,0.341,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HARTMOOR 66/20KV,7.574,7.575,7.575,7.575,7.576,7.576,7.577,7.578,7.581,7.586,7.593,7.602,7.613,7.624,7.635,7.647,7.659,7.67,7.682,7.694,7.706,7.719,7.731,7.743,7.756,7.769,7.782,7.795,7.808,7.821,7.835,7.848,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HAWTHORN PIT,13.58,13.581,13.581,13.582,13.582,13.583,13.584,13.586,13.59,13.597,13.608,13.621,13.636,13.652,13.669,13.686,13.703,13.72,13.737,13.755,13.772,13.79,13.808,13.826,13.844,13.863,13.882,13.901,13.92,13.939,13.958,13.978,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HAXBY ROAD T2 T3,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.008,0.012,0.017,0.022,0.027,0.032,0.037,0.042,0.047,0.052,0.057,0.063,0.068,0.074,0.079,0.085,0.09,0.096,0.102,0.107,0.113,0.119,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HEBBURN,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HEBBURN WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HEDWORTH,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HEIGHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HEXHAM,0.171,0.172,0.173,0.174,0.175,0.176,0.179,0.183,0.192,0.207,0.23,0.259,0.292,0.327,0.363,0.399,0.436,0.473,0.51,0.548,0.586,0.624,0.663,0.703,0.742,0.782,0.823,0.864,0.905,0.946,0.989,1.031,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
HIGH BARMSTON,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.025,0.026,0.027,0.028,NPgN,Primary,NG FES - Consumer Transformation,Total installed wind capacity (MW)
